sep=|
"Name"|"Current balance"|"Account"|"Transfers"|"Description"|"Payee"|"Category"|"Date"|"Time"|"Memo"|"Amount"|"Currency"|"Check #"|"Tags"
""|""|"Mar.Caixa.0863.204081"|""|"Pgto conta água - CAESB"|"Gov - Caesb"|"Utilidades > Agua"|"11/12/2018"|"13:00"|""|"-82,13"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"Pagamento conta luz - CEB"|"Gov - Ceb"|"Utilidades > Eletricidade"|"11/12/2018"|"13:00"|""|"-17,75"|"BRL"|""|"Residencial Par3; "
""|""|"Mar.Caixa.0863.204081"|""|"Pagamento conta luz - CEB"|"Gov - Ceb"|"Utilidades > Eletricidade"|"11/12/2018"|"13:00"|""|"-172,57"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"11/12/2018"|"13:00"|""|"-2.692,44"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE ATM"|""|""|"11/12/2018"|"13:00"|""|"-520,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"DB AT TV"|"Net"|"Utilidades > TICs > Internet, Utilidades > TICs > Fixo, Utilidades > TICs > TV, Utilidades > TICs > Celulares"|"11/05/2018"|"13:00"|""|"-395,72"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Salario Marcelo"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"11/01/2018"|"12:00"|""|"9.188,83"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|"Mar.Caixa.0863.204081.Poup"|"APLIC POUP"|""|""|"10/22/2018"|"12:00"|""|"-26.000,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Loteria"|"Caixa Economica Federal"|"Gastos Gerais > Loteria"|"10/17/2018"|"12:00"|""|"-7,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Estacionamento"|"Shopping Conjunto Nacional"|"Automovel > Estacionamento"|"10/15/2018"|"12:00"|""|"-29,88"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Mar.Caixa.0863.204081"|""|"Restituicao IR"|"Governo Federal"|"Restituicao IR"|"10/11/2018"|"12:00"|""|"878,41"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Empr Feito d Luzia.20110922"|"transf"|""|""|"10/10/2018"|"12:00"|"pag ceb residencial par 201810"|"-17,73"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Pagamento conta luz - CEB"|"Gov - Ceb"|"Utilidades > Eletricidade"|"10/10/2018"|"12:00"|""|"-130,50"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|"Empr Feito d Luzia.20110922"|"PAG BOLETO"|""|""|"10/10/2018"|"12:00"|"condominio samambaia 201810"|"-256,50"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Pat.Nubank"|"PAG BOLETO"|""|""|"10/10/2018"|"12:00"|""|"-55,84"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Celulares, Fixo, Internet, TV"|"Net"|"Utilidades > TICs > Fixo, Utilidades > TICs > Internet, Utilidades > TICs > TV, Utilidades > TICs > Celulares"|"10/05/2018"|"12:00"|""|"-378,79"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"ENVIO TEV"|"Ana Paula"|"Presentes Dados"|"10/04/2018"|"12:00"|""|"-20,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"10/04/2018"|"12:00"|""|"-2.805,47"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Salario Marcelo"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"10/01/2018"|"12:00"|""|"9.188,83"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|""|"Loteria"|"Caixa Economica Federal"|"Gastos Gerais > Loteria"|"09/21/2018"|"12:00"|""|"-7,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE ATM"|""|""|"09/12/2018"|"12:00"|""|"-160,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"09/10/2018"|"12:00"|""|"-1.609,09"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"GR Helena"|"Escola Franciscana Fátima"|"Criancas > Esportes"|"09/10/2018"|"12:00"|""|"-135,00"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"Escola Helena"|"Escola Franciscana Fátima"|"Criancas > Educacao > Escola - Mensalidade"|"09/10/2018"|"12:00"|""|"-1.282,04"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"Pgto conta água - CAESB"|"Gov - Caesb"|"Utilidades > Agua"|"09/10/2018"|"12:00"|""|"-62,94"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"DB AT TV"|"Net"|"Utilidades > TICs > Fixo, Utilidades > TICs > Internet, Utilidades > TICs > Celulares, Utilidades > TICs > TV"|"09/05/2018"|"12:00"|""|"-378,47"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Loteria"|"Caixa Economica Federal"|"Gastos Gerais > Loteria"|"09/04/2018"|"12:00"|""|"-7,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"ENVIO TEV"|"Condominio 708"|"Utilidades > Condomínio"|"09/03/2018"|"12:00"|""|"-60,00"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"Salario Marcelo"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"09/03/2018"|"12:00"|""|"9.103,90"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|"Empr Feito d Luzia.20110922"|"PG ORG GOV"|""|""|"08/30/2018"|"12:00"|"iptu atrasado via bella"|"-233,58"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE ATM"|""|""|"08/24/2018"|"12:00"|""|"-170,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Loteria"|"Caixa Economica Federal"|"Gastos Gerais > Loteria"|"08/21/2018"|"12:00"|""|"-7,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE ATM"|""|""|"08/20/2018"|"12:00"|""|"-550,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"AP LOTERIA"|"Caixa Economica Federal"|"Gastos Gerais > Loteria"|"08/13/2018"|"16:15"|""|"-7,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"CP MAESTRO"|"Shopping Conjunto Nacional"|"Automovel > Estacionamento"|"08/13/2018"|"12:00"|""|"-9,00"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Mar.Caixa.0863.204081"|""|"DB AT TV"|"Net"|"Utilidades > TICs > TV, Utilidades > TICs > Fixo, Utilidades > TICs > Celulares, Utilidades > TICs > Internet"|"08/13/2018"|"10:35"|""|"-378,78"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"Transfer to Mar.NuBank"|""|""|"08/06/2018"|"10:35"|""|"-3.747,27"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Salario Marcelo"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"08/01/2018"|"10:39"|""|"9.103,90"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|""|"ENVIO TEV"|"PF-Ana Paula Diarista"|"Lar > Servicos Gerais > Diaria"|"07/31/2018"|"12:00"|""|"-20,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Empr Feito d Luzia.20110922"|"ENVIO TEV"|""|""|"07/18/2018"|"12:00"|"p Noeme a pedido d Luzia"|"-2.000,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"ENVIO TEV"|"Condominio 708"|"Utilidades > Condomínio"|"07/18/2018"|"12:00"|""|"-30,00"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE ATM"|""|""|"07/17/2018"|"12:00"|""|"-300,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Empr Feito d Luzia.20110922"|"Transfer to Empr Feito d Luzia.20110922"|""|""|"07/10/2018"|"14:21"|"Transf a pedido da pat. P pagar taxas extras do cond via bella"|"-800,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"07/10/2018"|"12:00"|""|"-2.821,64"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"DB AT TV"|"Net"|"Utilidades > TICs > Internet, Utilidades > TICs > TV, Utilidades > TICs > Fixo, Utilidades > TICs > Celulares"|"07/05/2018"|"12:00"|""|"-376,97"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Escola - Mensalidade"|"Escola Franciscana Fátima"|"Criancas > Educacao > Escola - Mensalidade"|"07/02/2018"|"12:00"|""|"-1.282,04"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"GR Helena"|"Escola Franciscana Fátima"|"Criancas > Esportes"|"07/02/2018"|"12:00"|""|"-135,00"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"Creche Luíza"|"Creche Pao De Santo Antonio"|"Criancas > Educacao > Creche - Mensalidade"|"07/02/2018"|"12:00"|""|"-1.080,00"|"BRL"|""|"Luíza; "
""|""|"Mar.Caixa.0863.204081"|""|"Salario Marcelo"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"07/02/2018"|"12:00"|""|"9.103,90"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE ATM"|""|""|"06/13/2018"|"12:00"|""|"-60,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"ENVIO TED"|"Creche Pao De Santo Antonio"|"Criancas > Educacao > Creche - Mensalidade"|"06/11/2018"|"12:00"|"pago via ted pois o boleto veio errado"|"-1.080,00"|"BRL"|""|"Luíza; "
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"06/11/2018"|"12:00"|""|"-1.844,22"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"DB AT TV"|"Net"|"Utilidades > TICs > Fixo, Utilidades > TICs > Internet, Utilidades > TICs > Celulares, Utilidades > TICs > TV"|"06/05/2018"|"12:00"|""|"-398,90"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"GR Helena"|"Escola Franciscana Fátima"|"Criancas > Esportes"|"06/05/2018"|"12:00"|""|"-135,00"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"Escola - Mensalidade"|"Escola Franciscana Fátima"|"Criancas > Educacao > Escola - Mensalidade"|"06/05/2018"|"12:00"|""|"-1.282,04"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"ENVIO TEV"|"Condominio 708"|"Utilidades > Condomínio"|"06/04/2018"|"12:00"|""|"-30,00"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"Gasolina Carro"|"Posto Ipiranga 204 Norte"|"Automovel > Combustivel > Gasolina"|"06/01/2018"|"12:00"|""|"-252,94"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Mar.Caixa.0863.204081"|""|"Salario Marcelo"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"06/01/2018"|"12:00"|""|"9.103,90"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|""|"AP LOTERIA"|"Caixa Economica Federal"|"Gastos Gerais > Loteria"|"05/30/2018"|"12:00"|""|"-7,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Empr Feito d Luzia.20110922"|"ENVIO TED"|""|""|"05/15/2018"|"12:00"|"emprestimo feito no nome da d Luzia p Lindson (religar agua)"|"-1.150,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"ENVIO TEV"|"PF-Ana Paula Diarista"|"Lar > Servicos Gerais > Diaria"|"05/15/2018"|"12:00"|""|"-100,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Pgto conta água - CAESB"|"Gov - Caesb"|"Utilidades > Agua"|"05/15/2018"|"12:00"|""|"-71,16"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQ CARTAO"|""|""|"05/15/2018"|"12:00"|""|"-300,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"ENVIO TEV"|"Condominio 708"|"Utilidades > Condomínio"|"05/10/2018"|"12:00"|""|"-30,00"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"CP MAESTRO"|""|"Mercado > Basicos > Outros"|"05/08/2018"|"12:00"|""|"-5,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"DB AT TV"|"Net"|"Utilidades > TICs > TV, Utilidades > TICs > Internet, Utilidades > TICs > Fixo, Utilidades > TICs > Celulares"|"05/07/2018"|"12:00"|""|"-389,15"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Pat.Nubank"|"PAG BOLETO"|""|""|"05/07/2018"|"12:00"|""|"-1.785,94"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Pgto conta água - CAESB"|"Gov - Caesb"|"Utilidades > Agua"|"05/07/2018"|"12:00"|"201805"|"-52,83"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"Condominio Par3"|"Condominio Par3"|"Utilidades > Condomínio"|"05/07/2018"|"12:00"|""|"-256,50"|"BRL"|""|"Residencial Par3; "
""|""|"Mar.Caixa.0863.204081"|""|"Pagamento conta luz - CEB"|"Gov - Ceb"|"Utilidades > Eletricidade"|"05/07/2018"|"12:00"|"201805"|"-112,21"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"Pagamento conta luz - CEB"|"Gov - Ceb"|"Utilidades > Eletricidade"|"05/07/2018"|"12:00"|"201805"|"-14,73"|"BRL"|""|"Residencial Par3; "
""|""|"Mar.Caixa.0863.204081"|""|"Creche Luíza"|"Creche Pao De Santo Antonio"|"Criancas > Educacao > Creche - Mensalidade"|"05/07/2018"|"12:00"|""|"-1.080,00"|"BRL"|""|"Luíza; "
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"05/07/2018"|"12:00"|""|"-1.958,97"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"GR Helena"|"Escola Franciscana Fátima"|"Criancas > Esportes"|"05/07/2018"|"12:00"|""|"-135,00"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"Escola - Mensalidade"|"Escola Franciscana Fátima"|"Criancas > Educacao > Escola - Mensalidade"|"05/07/2018"|"12:00"|""|"-1.282,04"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE B24H"|""|""|"05/07/2018"|"12:00"|""|"-170,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"ENVIO TEV"|"PF-Ana Paula Diarista"|"Lar > Servicos Gerais > Diaria"|"05/04/2018"|"12:00"|""|"-25,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Salario Marcelo"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"05/02/2018"|"12:00"|""|"9.103,90"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|""|"CRED TEV"|""|"Devolucao Emprestimo"|"04/18/2018"|"12:00"|"from Nitto"|"70,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE ATM"|""|""|"04/12/2018"|"12:00"|""|"-300,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Empr Feito d Luzia.20110922"|"ENVIO TED"|""|""|"04/10/2018"|"12:00"|"p Davi"|"-200,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"04/10/2018"|"12:00"|""|"-2.718,32"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"CP MAESTRO"|"Cantina Sao Francisco"|"Diversao > Comer Fora"|"04/09/2018"|"12:00"|""|"-9,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"CP MAESTRO"|"Lojas Leal"|"Criancas > Roupa Cama"|"04/09/2018"|"12:00"|"roupas cama mocas"|"-164,88"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"GR Helena"|"Escola Franciscana Fátima"|"Criancas > Esportes"|"04/09/2018"|"12:00"|""|"-137,84"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"PAG BOLETO"|"Escola Franciscana Fátima"|"Criancas > Educacao > Escola - Mensalidade"|"04/09/2018"|"12:00"|""|"-1.308,96"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"Celulares, Fixo, Internet, TV"|"Net"|"Utilidades > TICs > Internet, Utilidades > TICs > Celulares, Utilidades > TICs > Fixo, Utilidades > TICs > TV"|"04/01/2018"|"12:50"|""|"-369,37"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"SALARIO"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"04/01/2018"|"12:49"|""|"9.103,90"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|""|"DOC/TED INTERNET"|""|"Banco > Taxas"|"03/28/2018"|"12:00"|""|"-9,50"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Pat.BB.28835.220256"|"ENVIO TED"|""|""|"03/28/2018"|"12:00"|""|"-500,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"ENVIO TED"|""|""|"03/28/2018"|"12:00"|""|"-500,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"DEVOL TED"|""|""|"03/28/2018"|"12:00"|""|"500,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"PAG AGUA"|"Gov - Caesb"|"Utilidades > Agua"|"03/15/2018"|"12:00"|""|"-103,24"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank.CC"|"PAG BOLETO"|""|""|"03/13/2018"|"12:00"|""|"-500,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"03/12/2018"|"12:00"|""|"-3.593,37"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"PAG BOLETO"|"Escola Franciscana Fátima"|"Criancas > Educacao > Escola - Mensalidade"|"03/07/2018"|"12:00"|""|"-1.282,04"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"DB AT TV"|"Net"|"Utilidades > TICs > TV, Utilidades > TICs > Internet, Utilidades > TICs > Celulares, Utilidades > TICs > Fixo"|"03/05/2018"|"12:00"|""|"-369,40"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"SALARIO"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"03/01/2018"|"12:00"|""|"8.437,28"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|"Mar.Caixa.0863.204081.Poup"|"APLIC POUP"|""|""|"02/22/2018"|"12:00"|""|"-13.000,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"concurso tcu pat nivel superior"|"Cespe"|"Gastos Gerais > Concurso"|"02/22/2018"|"12:00"|"conc STJ"|"-85,00"|"BRL"|""|"Patrícia; "
""|""|"Mar.Caixa.0863.204081"|""|"CP MAESTRO"|""|"Gastos Gerais > Giro Externo (expense)"|"02/19/2018"|"12:00"|"roteador da minha mae 1100
chromecast do jonas 190"|"-1.290,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"PAG AGUA"|"Gov - Caesb"|"Utilidades > Agua"|"02/09/2018"|"13:00"|""|"-60,62"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"PAG AGUA"|"Gov - Caesb"|"Utilidades > Agua"|"02/09/2018"|"13:00"|""|"-81,25"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"PG LUZ/GAS"|"Gov - Ceb"|"Utilidades > Eletricidade"|"02/09/2018"|"13:00"|""|"-114,45"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"PG LUZ/GAS"|"Gov - Ceb"|"Utilidades > Eletricidade"|"02/09/2018"|"13:00"|""|"-14,77"|"BRL"|""|"Residencial Par3; "
""|""|"Mar.Caixa.0863.204081"|""|"PG LUZ/GAS"|"Gov - Ceb"|"Utilidades > Eletricidade"|"02/09/2018"|"13:00"|""|"-15,65"|"BRL"|""|"Residencial Par3; "
""|""|"Mar.Caixa.0863.204081"|"Pat.BB.28835.220256"|"DOC Crédito em Conta - 104 0863    71364900149 MARCELO L CAST"|""|""|"02/08/2018"|"13:00"|""|"-2.400,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE ATM"|""|""|"02/06/2018"|"13:00"|""|"-110,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"02/06/2018"|"13:00"|""|"-4.806,50"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"PAG BOLETO"|"Creche Pao De Santo Antonio"|"Criancas > Educacao > Creche - Mensalidade"|"02/06/2018"|"13:00"|""|"-1.080,00"|"BRL"|""|"Luíza; "
""|""|"Mar.Caixa.0863.204081"|""|"Escola - Mensalidade"|"Escola Franciscana Fátima"|"Criancas > Educacao > Escola - Mensalidade"|"02/06/2018"|"13:00"|""|"-1.282,04"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"Seguro"|"Allianz"|"Automovel > Seguro"|"02/06/2018"|"13:00"|""|"-2.496,80"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Mar.Caixa.0863.204081"|""|"DB AT TV"|"Net"|"Utilidades > TICs > Fixo, Utilidades > TICs > TV, Utilidades > TICs > Internet, Utilidades > TICs > Celulares"|"02/05/2018"|"13:33"|""|"-361,60"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"SALARIO"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"02/01/2018"|"13:31"|""|"9.038,49"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|""|"IPTU"|"GDF"|"Impostos > IPTU"|"01/26/2018"|"13:00"|"2018"|"-1.433,75"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"Licenciamento"|"Gov - Detran"|"Impostos > Licenciamento"|"01/22/2018"|"13:00"|""|"-70,34"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Mar.Caixa.0863.204081"|""|"Seguro Obrigatorio"|"Gov - Detran"|"Impostos > Seguro Obrigatorio"|"01/22/2018"|"13:00"|""|"-47,66"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE B24H"|""|""|"01/22/2018"|"13:00"|""|"-500,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"PG LUZ/GAS"|"Gov - Ceb"|"Utilidades > Eletricidade"|"01/15/2018"|"13:00"|""|"-136,42"|"BRL"|""|"Casa 708 Sul; "
""|""|"Mar.Caixa.0863.204081"|""|"Comer Fora"|""|"Diversao > Comer Fora"|"01/12/2018"|"13:00"|""|"-5,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"CP MAESTRO"|""|""|"01/12/2018"|"13:00"|""|"-200,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"01/11/2018"|"13:00"|""|"-4.333,32"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"DB AT TV"|"Net"|"Utilidades > TICs > TV, Utilidades > TICs > Celulares, Utilidades > TICs > Fixo, Utilidades > TICs > Internet"|"01/05/2018"|"13:00"|""|"-366,89"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"SALARIO"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"01/02/2018"|"13:00"|""|"18.266,91"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|""|"CP MAESTRO"|"Correios"|"Gastos Gerais > Correios"|"12/19/2017"|"13:00"|""|"-10,85"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|"Mar.Carteira"|"SAQUE ATM"|""|""|"12/19/2017"|"13:00"|""|"-500,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"Restituição de IRPF"|"Gov - Receita Federal"|"Restituicao IR"|"12/14/2017"|"13:00"|""|"1.229,47"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|"Mar.NuBank"|"PAG BOLETO"|""|""|"12/07/2017"|"13:00"|""|"-2.395,80"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"PAG BOLETO"|"Creche Pao De Santo Antonio"|"Criancas > Educacao > Creche - Mensalidade"|"12/07/2017"|"13:00"|""|"-1.000,00"|"BRL"|""|"Luíza; "
""|""|"Mar.Caixa.0863.204081"|""|"PAG BOLETO"|"Escola Franciscana Fátima"|"Criancas > Esportes"|"12/07/2017"|"13:00"|""|"-115,00"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"PAG BOLETO"|"Escola Franciscana Fátima"|"Criancas > Educacao > Escola - Mensalidade"|"12/07/2017"|"13:00"|""|"-1.187,08"|"BRL"|""|"Helena; "
""|""|"Mar.Caixa.0863.204081"|""|"DB AT TV"|"Net"|"Utilidades > TICs > Celulares, Utilidades > TICs > Internet, Utilidades > TICs > TV, Utilidades > TICs > Fixo"|"12/05/2017"|"13:00"|""|"-361,75"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"DEB.IOF"|"Caixa Economica Federal"|"Banco > Juros Atrasos Etc"|"12/01/2017"|"13:00"|""|"-0,94"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"DEB.JUROS"|"Caixa Economica Federal"|"Banco > Juros Atrasos Etc"|"12/01/2017"|"13:00"|""|"-2,13"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081"|""|"SALARIO"|"Gov - Ministerio Do Planejamento"|"Salario Liquido"|"12/01/2017"|"13:00"|""|"12.098,63"|"BRL"|""|"Marcelo; "
""|""|"Mar.Caixa.0863.204081"|""|"Condominio Par3"|"Condominio Par3"|"Utilidades > Condomínio"|"11/27/2017"|"11:42"|"201711 atrasado"|"-263,82"|"BRL"|""|"Residencial Par3; "
""|""|"Mar.Caixa.0863.204081"|"Mar.Caixa.0863.204081.Poup"|"Resgate Poupança"|""|""|"11/27/2017"|"11:41"|""|"270,00"|"BRL"|""|""
